source,title,published_at,currencies,full_news_url,description
The Daily Hodl,"CFTC Says Bitcoin, Ethereum and Tether Are Commodities in Fraud Complaint Against FTX Founder Sam Bankman-Fried",2022-12-15T15:30:15Z,"BTC,ETH,USDT,FTT",https://cryptopanic.com/news/17161554/CFTC-Says-Bitcoin-Ethereum-and-Tether-Are-Commodities-in-Fraud-Complaint-Against-FTX-Founder-Sam-Bankman-Fried,"<p>The U.S. Commodity Futures Trading Commission (CFTC) is listing three crypto assets that it considers to be commodities. In a fraud complaint filed in the United States District Court for the Southern District of New York against Sam Bankman-Fried, FTX and Alameda Research, the CFTC says that digital assets such as Bitcoin (BTC), Ethereum (ETH) […]</p>
"
BeInCrypto,Why Polygon (MATIC) Price Isn’t Safe From a Sell-Off,2022-12-15T15:30:00Z,MATIC,https://cryptopanic.com/news/17161573/Why-Polygon-MATIC-Price-Isnt-Safe-From-a-Sell-Off,"<p>Polygon (MATIC) price could break down from an ascending support line and drop toward $0.75.</p>
"
Trustnodes,Sell the News Dips Bitcoin and Stocks,2022-12-15T15:19:45Z,BTC,https://cryptopanic.com/news/17161526/Sell-the-News-Dips-Bitcoin-and-Stocks,"Powell out, Christmas red is in for bitcoin and stocks as the festive season turns focus to the new year."
U.Today,"Tether Is Being Hunted, Mike Alfred Claims",2022-12-15T15:12:00Z,USDT,https://cryptopanic.com/news/17161527/Tether-Is-Being-Hunted-Mike-Alfred-Claims,<p>Alfred's comment comes after bombshell report about coordinated effort by exchanges to allegedly save Tether (USDT)</p>
Bitcoin Magazine,The Stage Is Now Set: Bitcoin Will Replace Fiat,2022-12-15T15:11:00Z,BTC,https://cryptopanic.com/news/17161492/The-Stage-Is-Now-Set-Bitcoin-Will-Replace-Fiat,"<p>Bitcoin represents an unprecedented paradigm shift, and while the world may not be ready to replace fiat, that change is inevitable.</p>"
NewsBTC,"Binance Coin Facing Massive Sell Pressure? Mithril Team Wants 200,000 BNB Back",2022-12-15T15:00:55Z,"BTC,ETH,BNB,XCN,BNB",https://cryptopanic.com/news/17161551/Binance-Coin-Facing-Massive-Sell-Pressure-Mithril-Team-Wants-200000-BNB-Back,"<p>In an announcement today, Binance declared that based on recent reviews, it has decided to delist the Mithril (MITH), Tribe (TRIBE), Augur (REP) and Bitcoin Standard Hashrate Token (BTCST) tokens on December 22, 09:00 (UTC) and cease trading on all trading pairs. As stated in a blog post about the matter, Binance periodically reviews the standards for a listing on the exchange. If a token no...</p></body></html>
"
Live Bitcoin News,Seniors Are Falling Victim to Crypto Scams,2022-12-15T15:00:22Z,BTC,https://cryptopanic.com/news/17161448/Seniors-Are-Falling-Victim-to-Crypto-Scams,"<p>It appears many digital currency fraudsters and malicious actors are targeting senior citizens, and many organizations out there are trying hard to show seniors how they can prevent themselves from falling victim to such traps. Seniors Don’t Always Get Crypto It’s believed many seniors out there are not tech or computer savvy; that they aren’t familiar with...</p>
"
U.Today,DOGE and SHIB Price Analysis for December 15,2022-12-15T14:59:00Z,"DOGE,SHIB",https://cryptopanic.com/news/17161452/DOGE-and-SHIB-Price-Analysis-for-December-15,<p>Can DOGE or SHIB withstand fall of other coins?</p>
Decrypt,New Coinbase Tool to Let Users Reclaim Stranded Ethereum Tokens,2022-12-15T14:58:43Z,ETH,https://cryptopanic.com/news/17161443/New-Coinbase-Tool-to-Let-Users-Reclaim-Stranded-Ethereum-Tokens,<p>Untold numbers of ERC-20 tokens have been lost due to Coinbase incompatibility with the exchange—a new feature will finally retrieve them.</p>
Feed - Cryptopotato.Com,Bitcoin and Ether Futures ETFs to Debut on Hong Kong Exchange Tomorrow,2022-12-15T14:22:04Z,"BTC,ETH",https://cryptopanic.com/news/17161331/Bitcoin-and-Ether-Futures-ETFs-to-Debut-on-Hong-Kong-Exchange-Tomorrow,<p>CSOP Bitcoin Futures ETF and CSOP Ether Futures ETF will supposedly become the first such products listed in Asia.</p>
CryptoSlate,Ethereum addresses with over 32 ETH hit ATH while participation rate drops,2022-12-15T14:15:41Z,ETH,https://cryptopanic.com/news/17161301/Ethereum-addresses-with-over-32-ETH-hit-ATH-while-participation-rate-drops,"<p>Glassnode data examined by CryptoSlate analysts revealed that the number of Ethereum (ETH) wallets that hold over 32 ETH hit an all-time high (ATH), even though the participation rate is lagging. </p>
"
Bitcoin.com,"Bitcoin, Ethereum Technical Analysis: BTC Falls From 5-Week High as Traders Continue to Digest Fed Decision",2022-12-15T14:15:00Z,"BTC,ETH",https://cryptopanic.com/news/17161293/Bitcoin-Ethereum-Technical-Analysis-BTC-Falls-From-5-Week-High-as-Traders-Continue-to-Digest-Fed-Decision,"Bitcoin fell from a five-week high on Thursday, as markets continued to react to the latest Federal Reserve interest rate decision. The U.S. Fed moved to increase interest rates by 50 basis points as expected, whilst also laying the ground for a slower pace of hikes in coming months. Ethereum also retreated from recent highs, […]"
CoinTelegraph,BTC price levels to watch as Bitcoin dives below $17.5K post-FOMC,2022-12-15T14:13:55Z,BTC,https://cryptopanic.com/news/17161299/BTC-price-levels-to-watch-as-Bitcoin-dives-below-175K-post-FOMC,<p>Bitcoin is rapidly taking out near-term support levels as an FOMC comedown sees BTC price grab liquidity.</p>
UNUS SED LEO Twitter,"Sharks and whales of $ETH are increasing!
Ether supply grew by 561K in just two days last week 

Are you buying ET…",2022-12-15T14:00:32Z,"LEO,ETH",https://cryptopanic.com/news/17161171/Sharks-and-whales-of-ETH-are-increasing-Ether-supply-grew-by-561K-in-just-two-days-last-week-Are-you-buying-ET,
The Block,Coinbase now helps recover unsupported ERC-20 tokens sent by mistake,2022-12-15T14:00:21Z,ETH,https://cryptopanic.com/news/17161262/Coinbase-now-helps-recover-unsupported-ERC-20-tokens-sent-by-mistake,"<p>Crypto exchange operator Coinbase has launched a new asset recovery tool for roughly 4,000 unsupported ERC-20 tokens.</p>"
Coinspeaker,QuickSwap and Versa Games Launch Gaming Hub on Polygon,2022-12-15T13:58:23Z,MATIC,https://cryptopanic.com/news/17161180/QuickSwap-and-Versa-Games-Launch-Gaming-Hub-on-Polygon,"<p>Coinspeaker<br>
QuickSwap and Versa Games Launch Gaming Hub on Polygon</p>
<p>While its model involves incentivizing players and users of the Gaming Hub, the platform places a unique premium on balancing the fun all its stakeholders will gain while interacting with the Hub.</p>
<p>QuickSwap and Versa Games Launch Gaming Hub on Polygon</p>"
The Block,Mithril demands $53 million BNB refund from Binance following delisting,2022-12-15T13:45:33Z,BNB,https://cryptopanic.com/news/17161160/Mithril-demands-53-million-BNB-refund-from-Binance-following-delisting,"<p>Mithril wants Binance to refund the 200,000 BNB deposit collected from the project after the crypto exchange delisted its token.</p>"
Cryptonews,Ethereum Price Prediction as ETH Sees $8.3 Billion Trading Volume Come In – Here’s Where It’s Heading Next,2022-12-15T13:44:00Z,ETH,https://cryptopanic.com/news/17161156/Ethereum-Price-Prediction-as-ETH-Sees-83-Billion-Trading-Volume-Come-In-Heres-Where-Its-Heading-Next,"<p>ETH trading volumes remain elevated, with $8.3 billion worth of tokens changing hands in the last 24 hours as the cryptocurrency continues to pull back from Wednesday&#8217;s pre-hawkish Fed meeting highs in the $1,350 area.&#160; <br>
At current levels in the $1,280s, ETH/USD has now pulled around 5.0% back from these highs and, according to CoinMarketCap, is around 3.2% lower in the last 24 hours....</p></body></html>
"
CoinTelegraph,Hong Kong crypto futures ETFs raise over $70M ahead of debut,2022-12-15T13:35:00Z,BTC,https://cryptopanic.com/news/17161101/Hong-Kong-crypto-futures-ETFs-raise-over-70M-ahead-of-debut,"<p>The CSOP Bitcoin Futures ETF has raked in $53.8 million, while the CSOP Ether Futures ETF has collected $19.7 million in initial investments.</p>"
Coinspeaker,WisdomTree Secures SEC Approval for 9 More Blockchain-Enabled Funds,2022-12-15T13:31:37Z,BTC,https://cryptopanic.com/news/17161102/WisdomTree-Secures-SEC-Approval-for-9-More-Blockchain-Enabled-Funds,"<p>Coinspeaker<br>
WisdomTree Secures SEC Approval for 9 More Blockchain-Enabled Funds</p>
<p>The SEC recently approved a slew of blockchain-focused funds for WisdomTree but continues to deny spot Bitcoin ETFs. </p>
<p>WisdomTree Secures SEC Approval for 9 More Blockchain-Enabled Funds</p>"
Live Bitcoin News,"LBank Exchange Will List IMPT on December 14, 2022",2022-12-15T13:14:51Z,BTC,https://cryptopanic.com/news/17161037/LBank-Exchange-Will-List-IMPT-on-December-14-2022,"<p>INTERNET CITY, DUBAI, Dec 12, 2022 – LBank Exchange, a global digital asset trading platform, will list IMPT on December 14, 2022. For all users of LBank Exchange, the IMPT/USDT trading pair will be officially available for trading at 10:00 UTC on December 14, 2022. As a carbon offset program based on blockchain, IMPT.io enables...</p>
"
Decrypt,BitGo ‘Held Up’ Alameda's $50M Wrapped Bitcoin Withdrawal Requests,2022-12-15T13:11:56Z,"BTC,WBTC",https://cryptopanic.com/news/17161031/BitGo-Held-Up-Alamedas-50M-Wrapped-Bitcoin-Withdrawal-Requests,<p>The BitGo CEO said the withdrawal requests came as Sam Bankman-Fried petitioned investors for capital before announcing FTX's bankruptcy.</p>
U.Today,XRP Price Shows Encouraging Action Despite Fed Sell-Off,2022-12-15T13:07:00Z,XRP,https://cryptopanic.com/news/17161000/XRP-Price-Shows-Encouraging-Action-Despite-Fed-Sell-Off,<p>XRP price action gives confidence after major sale on macro reports occurred</p>
Protos.com,What does the Fed’s latest interest rate hike mean for bitcoin?,2022-12-15T13:01:41Z,BTC,https://cryptopanic.com/news/17160998/What-does-the-Feds-latest-interest-rate-hike-mean-for-bitcoin,"<p>Crypto prices slumped following news that the Fed has increased interest rates. What does it mean for next year?</p>
"
Bitcoinist,"Elon Musk Sells Tesla Shares Worth $3.58 Billion, Will He Buy Bitcoin Or Dogecoin?",2022-12-15T13:00:56Z,"BTC,DOGE",https://cryptopanic.com/news/17160990/Elon-Musk-Sells-Tesla-Shares-Worth-358-Billion-Will-He-Buy-Bitcoin-Or-Dogecoin,"<p>For the fourth time this year, Elon Musk has sold Tesla shares worth billions. The crypto community is puzzling over whether and what implications this could have on his Bitcoin and Dogecoin holdings, or even Tesla’s BTC holdings. Musk sold $3.58 billion worth of shares from Monday to Wednesday, a filing with the U.S. Securities […]</p>"
NewsBTC,Why This Bitcoin Bearish Divergence Could Spell Doom For BTC Rally,2022-12-15T13:00:53Z,"BTC,ETH,QNT",https://cryptopanic.com/news/17161072/Why-This-Bitcoin-Bearish-Divergence-Could-Spell-Doom-For-BTC-Rally,"<p>A quant has explained how this bearish divergence in Bitcoin on-chain data can lead to a short-term correction in the price. Bitcoin Short-Term Holder SOPR Has Been Slowing Down Despite Price Going Up As explained by an analyst in a CryptoQuant post, a gap has been forming in the purchasing power of short-term holders and the BTC price. The relevant indicator here is the &#8220;Spent Output Profit...</p></body></html>
"
Live Bitcoin News,Peter Schiff to BTC Fans: Don’t Discount Gold,2022-12-15T13:00:34Z,BTC,https://cryptopanic.com/news/17160959/Peter-Schiff-to-BTC-Fans-Dont-Discount-Gold,"<p>Peter Schiff is not a bitcoin fanatic. He has never been one to shy away from expressing his bearish feelings regarding the world’s number one digital currency by market cap. He’s been much more positive towards gold, and he feels that many crypto fans have been too quick to reject the precious metal in the past. Peter Schiff...</p>
"
The Block,"Not Boring Capital, Polygon Studios back company behind virtual-pet project in $3-million round: Exclusive",2022-12-15T13:00:26Z,MATIC,https://cryptopanic.com/news/17160999/Not-Boring-Capital-Polygon-Studios-back-company-behind-virtual-pet-project-in-3-million-round-Exclusive,"<p>Anima, creator of “the first on-chain AR” digital assets, raised an additional $3 million from Polygon Studios, Not Boring Capital and others.</p>"
Feed - Cryptopotato.Com,MetaMask Partners With PayPal to Allow ETH Transfers for US Users,2022-12-15T12:54:38Z,ETH,https://cryptopanic.com/news/17160957/MetaMask-Partners-With-PayPal-to-Allow-ETH-Transfers-for-US-Users,"<p>The service will reach MetaMask users from all US states, apart from Hawaii.</p>"
Bitcoinist,G20 Countries To Establish A Stronger Understanding And Guidelines On Crypto,2022-12-15T12:54:20Z,BTC,https://cryptopanic.com/news/17160954/G20-Countries-To-Establish-A-Stronger-Understanding-And-Guidelines-On-Crypto,"<p>For improved global governance, the G20 (Group of 20) countries are attempting to reach an understanding on crypto assets&#8217; guidelines. India, which presently holds the G20 chair, is&#160;hosting&#160;the group&#8217;s inaugural conference of central bank and finance&#160;officials in Bengaluru from December 13-15. Ajay Seth, India&#8217;s federal economic affairs secretary, stated on Wednesday that the participating...</p></body></html>
"
Cryptonews,Is It Too Late to Buy XRP? Crypto Experts Give Their XRP Predictions,2022-12-15T12:54:00Z,XRP,https://cryptopanic.com/news/17160956/Is-It-Too-Late-to-Buy-XRP-Crypto-Experts-Give-Their-XRP-Predictions,"<p>The XRP price has dropped by 2.5% in the past 24 hours, amid a 1.5% drop for the cryptocurrency market as a whole. At $0.380865, it's also 1% down in the past week and by 7.5% in the last 14 days while remaining up by a modest 1% in the past month....<br>
Read More: Is It Too Late to Buy XRP? Crypto Experts Give Their XRP Predictions</p>"
Finbold,Crypto whales are ‘massively’ stockpiling Bitcoin; Here’s why it’s important,2022-12-15T12:49:52Z,"BTC,DAI",https://cryptopanic.com/news/17160941/Crypto-whales-are-massively-stockpiling-Bitcoin-Heres-why-its-important,"<p>As the cryptocurrency market is still struggling to recover from the protracted consequences of the FTX collapse, good things could … Continued</p>
"
Live Bitcoin News,NEOM Is Now Available for Trading on LBank Exchange,2022-12-15T12:48:52Z,BTC,https://cryptopanic.com/news/17160943/NEOM-Is-Now-Available-for-Trading-on-LBank-Exchange,"<p>INTERNET CITY, DUBAI, Nov. 28, 2022 – LBank Exchange, a global digital asset trading platform, has listed NEOM on November 28, 2022. For all users of LBank Exchange, the NEOM/USDT trading pair is now officially available for trading. As an ecological construction project in Saudi Arabia, NEOM provides an unprecedented city life experience while preserving...</p>
"
The Daily Hodl,"Bitcoin To Explode Fast After Overcoming Major Resistance, Says Popular Crypto Strategist – Here Are His Targets",2022-12-15T12:45:22Z,BTC,https://cryptopanic.com/news/17160944/Bitcoin-To-Explode-Fast-After-Overcoming-Major-Resistance-Says-Popular-Crypto-Strategist-Here-Are-His-Targets,"<p>A popular crypto analyst is predicting Bitcoin (BTC) will break through a major resistance and go on an explosive rally. In a new YouTube strategy session, crypto trader Michaël van de Poppe tells his 164,000 subscribers that Bitcoin is on the verge of soaring beyond $30,000. He says Bitcoin is likely to dip back into […]</p>
"
AMBCrypto,SEC gives a thumbs up to nine WisdomTree blockchain-enabled funds,2022-12-15T12:30:20Z,BTC,https://cryptopanic.com/news/17160910/SEC-gives-a-thumbs-up-to-nine-WisdomTree-blockchain-enabled-funds,"The United States Securities and Exchange Commission (SEC) has given a nod to nine new blockchain-enabled funds offered by the New York-based asset manager WisdomTree. These nine digital funds, according to the firm, provide exposure to a variety of asset classes, including equities, commodities, and floating-rate treasuries. The funds will be available through a mobile […]"
Coinspeaker,Cathie Wood Adds $3.2 Million Worth of COIN Shares to Portfolio,2022-12-15T12:26:36Z,BTC,https://cryptopanic.com/news/17160881/Cathie-Wood-Adds-32-Million-Worth-of-COIN-Shares-to-Portfolio,"<p>Coinspeaker<br>
Cathie Wood Adds $3.2 Million Worth of COIN Shares to Portfolio</p>
<p>With the new $3.2 million in shares, Cathie Wood's Ark Invest may now boast a total of $5.8 million COIN shares in its portfolio.</p>
<p>Cathie Wood Adds $3.2 Million Worth of COIN Shares to Portfolio</p>"
Tether Twitter,RT @keet_io: A Christmas Story ,2022-12-15T12:02:43Z,"USDT,XAUT,EURT,USDTE,CEUSDT,MXNT,GBPT",https://cryptopanic.com/news/17160804/RT-keet_io-A-Christmas-Story,
Coinspeaker,"Bitcoin Price Rises to $18,000 Temporarily",2022-12-15T11:59:19Z,BTC,https://cryptopanic.com/news/17160791/Bitcoin-Price-Rises-to-18000-Temporarily,"<p>Coinspeaker<br>
Bitcoin Price Rises to $18,000 Temporarily</p>
<p>Given the slight price uptick before the FOMC announcement, some analysts believe this is the time to buy the dip as a Bitcoin rally is imminent.</p>
<p>Bitcoin Price Rises to $18,000 Temporarily</p>"
CryptoSlate,"BitGo declined Alameda’s attempt to redeem 3,000 WBTC",2022-12-15T11:40:30Z,"BTC,WBTC,FTT",https://cryptopanic.com/news/17160779/BitGo-declined-Alamedas-attempt-to-redeem-3000-WBTC,"<p>BitGo CEO Mike Belshe revealed that the firm declined Alameda Research’s request to redeem 3,000 Wrapped Bitcoin (WBTC) a few days before its bankruptcy in a December 14 Twitter space. </p>
"
U.Today,"SHIB Holder Manages to Turn $2,200 Worth of SHIB into $23 Million Profit, Here's How",2022-12-15T11:38:00Z,"ETH,SHIB",https://cryptopanic.com/news/17160753/SHIB-Holder-Manages-to-Turn-2200-Worth-of-SHIB-into-23-Million-Profit-Heres-How,<p>2.37 ETH worth of SHIB bought has profited so much</p>
Finbold,Can XRP shoot up to $0.50 by Christmas? Price analysis,2022-12-15T11:30:37Z,XRP,https://cryptopanic.com/news/17160732/Can-XRP-shoot-up-to-050-by-Christmas-Price-analysis,"<p>The XRP community has been buzzing recently, with the token momentarily performing in the green zone, contrary to the bearish … Continued</p>
"
CryptoGlobe,Evercore Chairman: ‘Bitcoin Is No Different From Beanie Babies’,2022-12-15T11:05:40Z,BTC,https://cryptopanic.com/news/17160714/Evercore-Chairman-Bitcoin-Is-No-Different-From-Beanie-Babies,"<p>On Wednesday (14 December 2022), Ralph Schlosstein, who is Chairman Emeritus at global independent investment banking advisory firm Evercore Inc., share his thoughts on crypto. His comments were made during an interview with Guy Johnson and Alix Steel on Bloomberg Television’s “Bloomberg Markets”. Schlosstein said: “I think in the world of crypto, you really have […]</p>"
NewsBTC,Bitcoin Price Poised To Continue Its Rally As Whales Turn Bullish After 14 Months,2022-12-15T11:00:48Z,"BTC,USDT,BUSD",https://cryptopanic.com/news/17160735/Bitcoin-Price-Poised-To-Continue-Its-Rally-As-Whales-Turn-Bullish-After-14-Months,"<p>The bitcoin price has seen a minor rally ahead of yesterday&#8217;s FOMC meeting and has held relatively strong despite the hawkish outlook from the US central bank.&#160; A look at the daily chart of BTC shows that the price managed to hold above $18,600.&#160;After an exuberant euphoria following the release of CPI data, bitcoin seems ready for a consolidation phase for now. In the daily chart, the bitcoin...</p></body></html>
"
Bitcoinist,Rally For Bitcoin Stalled? Economists Don’t Believe Powell’s Hawkish Claims,2022-12-15T11:00:13Z,BTC,https://cryptopanic.com/news/17160693/Rally-For-Bitcoin-Stalled-Economists-Dont-Believe-Powells-Hawkish-Claims,"<p>Yesterday’s Federal Reserve (FED) FOMC meeting turned out to be more hawkish than many Bitcoin investors and the financial market expected. As anticipated, the FED raised interest rates by 0.5 percentage points on Wednesday. This brings the interest rate to a range of 4.25-4.5%, the highest level in 15 years. However, overall, central bankers expect […]</p>"
Finbold,Bitcoin hash rate surges as Ethereum miners shift to mine BTC post-Merge,2022-12-15T10:57:24Z,"BTC,ETH",https://cryptopanic.com/news/17160665/Bitcoin-hash-rate-surges-as-Ethereum-miners-shift-to-mine-BTC-post-Merge,"<p>Amid the ongoing uncertainty in the cryptocurrency industry, an interesting trend emerged after Ethereum (ETH) ended its Proof-of-Work (PoW) mining … Continued</p>
"
U.Today,"Dozens of Millions of XRP Moved by Ripple's Key Partner Bitso, Here's What Happened",2022-12-15T10:51:00Z,XRP,https://cryptopanic.com/news/17160667/Dozens-of-Millions-of-XRP-Moved-by-Ripples-Key-Partner-Bitso-Heres-What-Happened,"<p>Bitso has moved massive amount of XRP, here's what happened here</p>"
Cryptonews,Crypto Adoption: MetaMask Wallet Teams Up with PayPal to Enable Customers to Buy ETH Directly,2022-12-15T10:40:00Z,ETH,https://cryptopanic.com/news/17160626/Crypto-Adoption-MetaMask-Wallet-Teams-Up-with-PayPal-to-Enable-Customers-to-Buy-ETH-Directly,"<p>ConsenSys, the developer of the popular crypto wallet MetaMask, has announced a partnership with PayPal in a new leap for crypto adoption. <br>
The Ethereum (ETH) software firm said on Wednesday that mobile MetaMask users in the US would be able to buy ETH from within the MetaMask app using the payment giant - meaning, they can buy and transfer this crypto from PayPal to MetaMask. <br>
This...</p></body></html>
"
Coinspeaker,PayPal Partners with MetaMask to Integrate New Crypto Services,2022-12-15T10:36:13Z,"BTC,ETH,LTC",https://cryptopanic.com/news/17160608/PayPal-Partners-with-MetaMask-to-Integrate-New-Crypto-Services,"<p>Coinspeaker<br>
PayPal Partners with MetaMask to Integrate New Crypto Services</p>
<p>The service has officially been rolled out to select PayPal users within the United States, with more expected in the coming weeks.</p>
<p>PayPal Partners with MetaMask to Integrate New Crypto Services</p>"
Cryptonews,Russian Energy Companies Crack Down on Domestic Crypto Miners,2022-12-15T10:34:00Z,BTC,https://cryptopanic.com/news/17160611/Russian-Energy-Companies-Crack-Down-on-Domestic-Crypto-Miners,"<p>Russian energy providers are hunting illegal crypto miners who plying their trade from home, the government has said. <br>
Per Izvestia, the Deputy Energy Minister Pavel Snikkars stated that some &#8220;home&#8221;-based miners have successfully changed the load profile of their electrical connections &#8211; allowing them to feed their rigs with more power....<br>
Read More: Russian Energy Companies Crack Down...</p></body></html>
"
U.Today,"""Satoshi's Vision"" in Crypto's Top 5, and Reason Will Surprise You",2022-12-15T10:30:00Z,BTC,https://cryptopanic.com/news/17160567/Satoshis-Vision-in-Cryptos-Top-5-and-Reason-Will-Surprise-You,"<p>""True"" version of Bitcoin rallying upward while market remains anemic</p>"
Live Bitcoin News,Curacao’s New Gambling Laws Will Allow Cryptocurrency Payments,2022-12-15T10:25:09Z,BTC,https://cryptopanic.com/news/17160565/Curacaos-New-Gambling-Laws-Will-Allow-Cryptocurrency-Payments,"<p>The Government of Curacao will be running a tight ship on the cryptocurrency casino front starting no later than Q2 2023. The big news dropped on 15 November of this year (2022) was met with mixed feelings from operators looking at Curacao as their saving grace in the licensed gaming market. The news is about...</p>
"
U.Today,"Bitcoin (BTC) Analyst Says ""Pivot Coming"" as U.S. Inflation Eases",2022-12-15T10:19:00Z,BTC,https://cryptopanic.com/news/17160221/Bitcoin-BTC-Analyst-Says-Pivot-Coming-as-US-Inflation-Eases,<p>Seasoned analyst and on-chain researcher Charles Edwards explains why U.S. inflation slowing is crucial for macro cycle</p>
The Daily Hodl,"One Altcoin Is Significantly Outperforming Bitcoin and Crypto Markets Amid Collapse in Trust, Says Analyst",2022-12-15T10:15:01Z,"BTC,GMX",https://cryptopanic.com/news/17160220/One-Altcoin-Is-Significantly-Outperforming-Bitcoin-and-Crypto-Markets-Amid-Collapse-in-Trust-Says-Analyst,"<p>A popular crypto trader is analyzing how one decentralized exchange (DEX) altcoin has outperformed the vast majority of the crypto market in the past month. In a new YouTube video, the anonymous host of InvestAnswers tells his 444,000 subscribers that GMX has significantly outperformed Bitcoin and the altcoin market at large despite the ongoing crypto […]</p>
"
Forkast.News,"Markets: Bitcoin, Ether fall; Solana rises as top 10 cryptos retreat",2022-12-15T10:12:25Z,"BTC,SOL",https://cryptopanic.com/news/17160217/Markets-Bitcoin-Ether-fall-Solana-rises-as-top-10-cryptos-retreat,"Bitcoin and Ether weakened in Asian trading on Thursday afternoon, with Solana rising amid drops across other top 10 non-stablecoin cryptocurrencies"
Coinspeaker,"CLSK Shares Slides 8.77% in After Hours, CleanSpark Reports $42.3M Net Loss in Q4 2022",2022-12-15T10:09:59Z,BTC,https://cryptopanic.com/news/17160129/CLSK-Shares-Slides-877-in-After-Hours-CleanSpark-Reports-423M-Net-Loss-in-Q4-2022,"<p>Coinspeaker<br>
CLSK Shares Slides 8.77% in After Hours, CleanSpark Reports $42.3M Net Loss in Q4 2022</p>
<p>CleanSpark revenues for Q4 2022 grew to $26.2 million, which is an increase of $3.3 million from $22.9 million the prior year.</p>
<p>CLSK Shares Slides 8.77% in After Hours, CleanSpark Reports $42.3M Net Loss in Q4 2022</p>"
Feed - Cryptopotato.Com,"Fed Hikes Rate by 50bps, Sends BTC Below $18K as Crypto Rally Cools Off (Market Watch)",2022-12-15T09:48:07Z,BTC,https://cryptopanic.com/news/17159628/Fed-Hikes-Rate-by-50bps-Sends-BTC-Below-18K-as-Crypto-Rally-Cools-Off-Market-Watch,<p>The crypto market cap was sent below $900 million as BTC loses $18K on 50bps rate hike by the Fed.</p>
NewsBTC,"Ethereum Active Addresses At Highest Since May 2021, Good News For ETH?",2022-12-15T09:41:15Z,"BTC,ETH",https://cryptopanic.com/news/17159630/Ethereum-Active-Addresses-At-Highest-Since-May-2021-Good-News-For-ETH,"<p>On-chain data shows the Ethereum daily active addresses metric is now at the highest level since May 2021, a sign that could be positive for the latest rally above $1,300. 637,000 Unique Ethereum Addresses Have Been Showing Daily Activity Recently According to data from on-chain analytics firm&#160;Santiment, ETH is currently observing its highest point of activity in 17 months. The &#8220;daily active...</p></body></html>
"
AMBCrypto,"MATIC might cross above its 50-day moving average, thanks to ETH whales",2022-12-15T09:30:20Z,"ETH,MATIC",https://cryptopanic.com/news/17159350/MATIC-might-cross-above-its-50-day-moving-average-thanks-to-ETH-whales,MATIC makes it into the list of the top most purchased tokens by ETH whales. Its price action in the last 24 hours reveals that the token is still struggling to secure more upside. Polygon’s native token MATIC kicked off this week with a bullish pivot on Monday (12 December) and has been gradually recovering […]
Finbold,3 notable crypto predictions by ‘Big Short’ Michael Burry,2022-12-15T09:16:23Z,BTC,https://cryptopanic.com/news/17158888/3-notable-crypto-predictions-by-Big-Short-Michael-Burry,"<p>Michael Burry, a hedge fund manager, commonly known as “The Big Short” has built a reputation for making predictions about … Continued</p>
"
The Daily Hodl,Top Crypto Analyst Predicts Bitcoin Turnaround After the Second-Longest BTC Bear Market – Here’s the Timeline,2022-12-15T08:04:19Z,BTC,https://cryptopanic.com/news/17157284/Top-Crypto-Analyst-Predicts-Bitcoin-Turnaround-After-the-Second-Longest-BTC-Bear-Market-Heres-the-Timeline,"<p>Widely followed cryptocurrency analyst Benjamin Cowen is expressing a bullish outlook for Bitcoin (BTC) over the coming months. Cowen tells his 778,000 YouTube subscribers in a new video that Bitcoin could start a bullish reversal later next year ahead of the flagship crypto asset’s scheduled halving in 2024 and the possible loosening of monetary policies […]</p>
"
Tokamak Network Twitter,"We are excited announce that TOSv2 Ethereum deposit scheduled for December has been completed!
For more details, pl…",2022-12-15T07:53:43Z,TON,https://cryptopanic.com/news/17159305/We-are-excited-announce-that-TOSv2-Ethereum-deposit-scheduled-for-December-has-been-completed-For-more-details-pl,
The Open Network Twitter,"RT @DwfLabs: 1/4
@ton_blockchain is an up-and-coming powerhouse that we're absolutely stoked about

In this video, TON's Head of Incubatio…",2022-12-15T07:47:45Z,TON,https://cryptopanic.com/news/17159233/RT-DwfLabs-14-ton_blockchain-is-an-up-and-coming-powerhouse-that-were-absolutely-stoked-about-In-this-video-TONs-Head-of-Incubatio,
CryptoGlobe,Ripple CTO Uses Ethereum for His New ‘Ugly on the Outside’ NFT Collection,2022-12-15T07:39:47Z,"ETH,XRP",https://cryptopanic.com/news/17156770/Ripple-CTO-Uses-Ethereum-for-His-New-Ugly-on-the-Outside-NFT-Collection,"<p>On Tuesday (13 December 2022), David Schwartz, who is Ripple’s Chief Cryptographer and Chief Technology Officer (CTO), announced that he had released his new Ethereum-powered NFT collection on NFT marketplace OpenSea. There are 28 NFTs in the “Ugly on the Outside” collection. Here is the description of the collection: “Feel free to name yours after […]</p>"
MX Token Twitter,"The $AFC, $ASM, $BAR, and $AVL trading mining event is on-going @Chiliz 

Join to share 205,000 $CHZ 

Details:…",2022-12-15T07:33:25Z,"MX,ETHS,ETHW,FOOTBALL,CHZ",https://cryptopanic.com/news/17157050/The-AFC-ASM-BAR-and-AVL-trading-mining-event-is-on-going-Chiliz-Join-to-share-205000-CHZ-Details,
