source,title,published_at,currencies,full_news_url,description
The Block,Bitcoin mining report: Most mining stocks decline on Thursday,2022-12-22T21:25:33Z,BTC,https://cryptopanic.com/news/17217993/Bitcoin-mining-report-Most-mining-stocks-decline-on-Thursday,"<p>Most Bitcoin mining stocks tracked by The Block declined on Thursday. Bitcoin was down and trading a bit under $16,800 by market close.</p>"
Polygon Twitter,"A big thank you to all of our amazing Polygon validators for their support in 2022 

Here's a recap of what we ac…",2022-12-22T21:24:15Z,MATIC,https://cryptopanic.com/news/17222751/A-big-thank-you-to-all-of-our-amazing-Polygon-validators-for-their-support-in-2022-Heres-a-recap-of-what-we-ac,
Feed - Cryptopotato.Com,Peter McCormack Vs Craig Wright: CSW Has Not Established He is Satoshi,2022-12-22T21:19:43Z,BTC,https://cryptopanic.com/news/17217973/Peter-McCormack-Vs-Craig-Wright-CSW-Has-Not-Established-He-is-Satoshi,<p>The judgment clarifies Craig Wright has not established that he is the inventor of Bitcoin - Satoshi Nakamoto.</p>
ZyCrypto,Still Bullish: Billionaire Money Manager Bill Miller Maintains View Bitcoin Will Rise Again Despite FTX Chaos,2022-12-22T20:58:53Z,BTC,https://cryptopanic.com/news/17217880/Still-Bullish-Billionaire-Money-Manager-Bill-Miller-Maintains-View-Bitcoin-Will-Rise-Again-Despite-FTX-Chaos,"Veteran investor Bill Miller is talking bitcoin again. Miller, who has managed billions of dollars worth of funds and allocated 1% of his net worth to Bitcoin, told Barron recently bitcoin has performed incredibly well in recent weeks despite the fallout from the industry-shaking collapse of Sam Bankman-Fried’s FTX exchange."
AMBCrypto,"Ankr exploit: While its staking derivatives recover, BNB continues to decline",2022-12-22T20:30:12Z,BNB,https://cryptopanic.com/news/17217841/Ankr-exploit-While-its-staking-derivatives-recover-BNB-continues-to-decline,"The price of BNB has been on a continuous decline since the Ankr exploit. Ankr confirmed that a former employee was responsible for the $5 million exploit. Despite Binance Coin’s [BNB] staking derivatives post-recovery, following Ankr’s exploit at the beginning of the month, BNB continued on a decline, data from CoinMarketCap revealed.  Read Binance Coin’s […]"
CryptoSlate,"BNB Chain unique wallets surpass Ethereum, becomes largest L1 blockchain",2022-12-22T20:00:53Z,"ETH,BNB,XCN",https://cryptopanic.com/news/17217788/BNB-Chain-unique-wallets-surpass-Ethereum-becomes-largest-L1-blockchain,"<p>Unique addresses on the BNB Chain crossed 230 million, surpassing Ethereum and becoming the “largest layer 1 blockchain in the world,” according to a company statement. </p>
"
Binance Coin Twitter,"Little reminder to make your #BinanceChristmas even better:
 
#BTC trading fees on #Binance are still 0%.
 
Enjoy…",2022-12-22T20:00:39Z,"BNB,ETHDOWN,ETHUP,BNB,BNB",https://cryptopanic.com/news/17219339/Little-reminder-to-make-your-BinanceChristmas-even-better-BTC-trading-fees-on-Binance-are-still-0-Enjoy,
U.Today,XRP Price Analysis for December 22,2022-12-22T20:00:00Z,XRP,https://cryptopanic.com/news/17217789/XRP-Price-Analysis-for-December-22,<p>Can traders expect bounce back of XRP soon?</p>
Bitcoin Twitter,What are the crypto bros going to do now?,2022-12-22T19:44:54Z,"BTC,BCH,SOBTC",https://cryptopanic.com/news/17217714/What-are-the-crypto-bros-going-to-do-now,
CoinDesk,Craig Wright Signals He's Given Up Convincing Courts He Invented Bitcoin,2022-12-22T19:43:29Z,BTC,https://cryptopanic.com/news/17217736/Craig-Wright-Signals-Hes-Given-Up-Convincing-Courts-He-Invented-Bitcoin,"<p>Six years after he first claimed to be Satoshi Nakamoto, the Australian computer scientist tweeted, “I have been too angry for too long.”</p>"
Cryptonews,Bitcoin Price Prediction as $14 Billion Trading Volume Comes In – Here’s Where BTC is Headed Next,2022-12-22T19:39:00Z,BTC,https://cryptopanic.com/news/17217739/Bitcoin-Price-Prediction-as-14-Billion-Trading-Volume-Comes-In-Heres-Where-BTC-is-Headed-Next,"<p>Bitcoin's price remained relatively stable, near $16,750 on December 22. The BTC/USD pair began trading at $16,845 and reached a high of $16,873 and a low of $16,800 on Thursday. The BTC/USD trades sideways due to low trading volume and volatility....<br>
Read More: Bitcoin Price Prediction as $14 Billion Trading Volume Comes In – Here’s Where BTC is Headed Next</p>"
AMBCrypto,Uniswap: Is whale interest enough to change UNI’s current price trajectory?,2022-12-22T19:30:59Z,"ETH,UNI",https://cryptopanic.com/news/17217706/Uniswap-Is-whale-interest-enough-to-change-UNIs-current-price-trajectory,"UNI was among the cryptos that the top 500 ETH whales were holding, at press time. MVRV Ratio registered an uptick but indicators were bearish. During this ongoing crypto winter, most of the cryptos have been struggling to increase their values, and Uniswap [UNI] was also among them. However, despite its underwhelming performance, UNI received […]"
Bitcoin.com,Twitter Adds Crypto Price Charts to Search Results,2022-12-22T19:30:43Z,BTC,https://cryptopanic.com/news/17217707/Twitter-Adds-Crypto-Price-Charts-to-Search-Results,"Twitter is now providing price charts with search results for major cryptocurrencies, such as bitcoin and ether. This new feature is “one of many product improvements coming to financial Twitter,” said Elon Musk, owner of the social media platform. Twitter Launches Price Chart Feature  Twitter announced in a series of tweets Wednesday that it […]"
KILT Protocol Twitter,"RT @mattzahab: New podcast w/ @ingoruebe, CEO of @Kiltprotocol 

- Digital identification in government
- Polkadot Alliance
- Blockchain’s…",2022-12-22T19:23:27Z,"KILT,DOT",https://cryptopanic.com/news/17221374/RT-mattzahab-New-podcast-w-ingoruebe-CEO-of-Kiltprotocol-Digital-identification-in-government-Polkadot-Alliance-Blockchains,
The Daily Hodl,"Crypto Analyst Details Bitcoin and Ethereum Price Trajectories, Says Traditional Markets Now Facing ‘Huge Test’ As 2022 Wraps Up",2022-12-22T19:05:06Z,"BTC,ETH,MATIC",https://cryptopanic.com/news/17217633/Crypto-Analyst-Details-Bitcoin-and-Ethereum-Price-Trajectories-Says-Traditional-Markets-Now-Facing-Huge-Test-As-2022-Wraps-Up,"<p>A widely followed crypto analyst is looking ahead for Bitcoin (BTC), Ethereum (ETH) and one top altcoin as another year comes to a close. In the latest issue of his Cryptocademy newsletter, Justin Bennett first tells traders that the traditional stock index the S&amp;P 500 (SPX500) will soon face a major test. “SPX is approaching […]</p>
"
NewsBTC,"Bitcoin Volatility Will Spike By End 2022, Which Way Will It Push BTC?",2022-12-22T19:00:54Z,"BTC,TRX",https://cryptopanic.com/news/17217631/Bitcoin-Volatility-Will-Spike-By-End-2022-Which-Way-Will-It-Push-BTC,"<p>Bitcoin is stuck at its current levels, but the market might begin moving again before 2023 makes its entry. The key factors shaping global markets are changing, and cryptocurrencies are bound to follow the general trend into the new year.&#160; Related Reading: Bitcoin Correction Soon? MVRV Triple Ribbon Approaches Bearish Cross As of this writing, Bitcoin trades at $16,800 with sideways movement...</p></body></html>
"
Bitcoinist,"XRP Whale Withdraws $52M From Binance, Can It Help Reverse Price?",2022-12-22T19:00:52Z,XRP,https://cryptopanic.com/news/17217624/XRP-Whale-Withdraws-52M-From-Binance-Can-It-Help-Reverse-Price,"<p>Data shows an XRP whale has withdrawn $52 million in the token from Binance, something that might help the crypto turn around from its recent bearish trend. XRP Remains Weak, Declines Another 10% During Past Week This month of December hasn’t been kind to XRP investors as the asset’s value has only been going downhill […]</p>"
NewsBTC,Bottom Signal: This Bitcoin Ratio Declines To Four-Year Low,2022-12-22T19:00:14Z,"BTC,XRP",https://cryptopanic.com/news/17217632/Bottom-Signal-This-Bitcoin-Ratio-Declines-To-Four-Year-Low,"<p>On-chain data shows a Bitcoin ratio has hit the lowest value since February 2019, something that may suggest the bottom could be near for the current cycle. Bitcoin SOPR Ratio Hits Lows Not Seen Since 4 Years Ago As pointed out by an analyst in a CryptoQuant post, the SOPR Ratio has a value of just 0.53 right now. The &#8220;Spent Output Profit Ratio&#8221; (SOPR) is an indicator that tells us whether...</p></body></html>
"
NewsBTC,Bitcoin Santa Claus Rally: How Often Does The Christmas Miracle Occur In Crypto?,2022-12-22T18:59:41Z,BTC,https://cryptopanic.com/news/17217594/Bitcoin-Santa-Claus-Rally-How-Often-Does-The-Christmas-Miracle-Occur-In-Crypto,"<p>With Christmas almost here, hopes for a Santa Claus rally in Bitcoin and the rest of crypto are fading fast. But what exactly is the phenomenon, and how often has the Christmas miracle occurred in the past? What&#8217;s A Santa Claus Rally? The Most-Wished For Gift By Bitcoin Bulls A Santa Claus rally is defined as a &#8220;calendar effect&#8221; that occurs right around the holidays. According to Investopedia,...</p></body></html>
"
TerraUSD (Wormhole) Twitter, It only takes 60 seconds to tell you why we are so excited about @Injective_ joining the Wormhole network,2022-12-22T18:38:53Z,"UST,RAY,SRMSO,SBR,SOL,GRT,ATLAS,1INCH,AURY,USDTSO,USDCSO,BNB,AAVE,MSOL,AKRO,ALEPH,AMP,ALICE,AMPL,1SOL,ANKR,AUDIO,ROSE,JOE,AVAX,USDTPO,USDCPO,QUICK,MATICPO,USDCAV,AXSET,USDCBS,DAIPO,CAKE,USDTBS,LUNC,BUSDET,BUSDBS,STETH,AGEUR,YFI,YGG,ZRX,UNI,IBBTC,GOHM,SUSHI,TOKE,SNX,SXP,TRIBE,UBXT,SRMET,SWAG,SOS,SLP,UFO,SPELL,SHIB,CEL,RSR,SAND,PERP,RGT,RPL,MIMET,LINK,LDO,FTT,DAI,ETH,WBTC,PAXG,PEOPLE,OHM,NXM,USDCET,CHZ,BAT,USDK,BNT,USDTET,DYDX,CVX,COMP,CREAM,CRV,MATH,CRO,ELON,FRAX,ENS,ENJ,FRONT,FTMET,LRC,MATICET,MANA,LUA,GT,GALA,FXS,HGET,ICE,HBTC,HUSD,HXRO,ILV,KP3R,KEEP,CRO,DAO,CREDI",https://cryptopanic.com/news/17223664/It-only-takes-60-seconds-to-tell-you-why-we-are-so-excited-about-Injective_-joining-the-Wormhole-network,
Bitcoin Magazine,"Inaccurate U.S. Senate Testimony Misleads Lawmakers, Public About Bitcoin",2022-12-22T18:35:44Z,BTC,https://cryptopanic.com/news/17217536/Inaccurate-US-Senate-Testimony-Misleads-Lawmakers-Public-About-Bitcoin,"<p>In testimony before the U.S. Senate Banking Committee, actor Ben McKenzie and professor Hillary Allen offered inaccuracies about Bitcoin.</p>"
AMBCrypto,Ethereum remains unmoved according to these metrics as it gets removed from Paxful,2022-12-22T18:30:29Z,ETH,https://cryptopanic.com/news/17217535/Ethereum-remains-unmoved-according-to-these-metrics-as-it-gets-removed-from-Paxful,"Ethereum is to be removed from Paxful, according to the announcement from Paxful’s CEO. Critical metrics reveal that despite the removal, ETH remains largely unaffected. New information suggests that Ethereum (ETH) will be removed from a cryptocurrency trading platform. The Paxful CEO announced the removal of the second-largest cryptocurrency by market size on 21 December. […]"
Burp Twitter,"I’m a Pets holder and want to enter the raffle — HELP!

First, buy Polygon $BURP via the USDC / Polygon BURP liquid…",2022-12-22T18:14:13Z,"BURP,BURP,MATIC",https://cryptopanic.com/news/17219549/Im-a-Pets-holder-and-want-to-enter-the-raffle-HELP-First-buy-Polygon-BURP-via-the-USDC-Polygon-BURP-liquid,
U.Today,Peter Schiff Claims He Understands Bitcoin Much Better Than Bitcoiners,2022-12-22T18:08:22Z,BTC,https://cryptopanic.com/news/17217459/Peter-Schiff-Claims-He-Understands-Bitcoin-Much-Better-Than-Bitcoiners,<p>The gold bug has stressed that Bitcoin owners should “get out” before it’s too late</p>
Binance Coin Twitter,How many #Binance logos can you spot?,2022-12-22T18:00:49Z,"BNB,ETHDOWN,ETHUP,BNB,BNB",https://cryptopanic.com/news/17219340/How-many-Binance-logos-can-you-spot,
Pige Inu Twitter,"RT @topbscnews: CHECK OUT MOST BULLISH MEMES TOKEN LAST 24H 

🥇 $QUACK 
@RichQuack
🥈 $DOGE 
@dogecoin
🥉 $SHIB 
@Shibtoken
@BabyDogeCoin
@R…",2022-12-22T17:57:06Z,"PINU,DOGE,SHIB",https://cryptopanic.com/news/17222661/RT-topbscnews-CHECK-OUT-MOST-BULLISH-MEMES-TOKEN-LAST-24H-QUACK-RichQuack-DOGE-dogecoin-SHIB-Shibtoken-BabyDogeCoin-R,
Teaswap Art Twitter,"RT @ArtTeaswap: TSA MetaPlay 1 | Penguin Hunter Game

Join To Learn How To #Harvest Up To 375 $DOGE weekly

Total of  #staking rewards po…",2022-12-22T17:57:04Z,"TSA,DOGE",https://cryptopanic.com/news/17223627/RT-ArtTeaswap-TSA-MetaPlay-1-Penguin-Hunter-Game-Join-To-Learn-How-To-Harvest-Up-To-375-DOGE-weekly-Total-of-staking-rewards-po,
The Daily Hodl,Cardano Stablecoin Project Set To Debut in January As the Ethereum Rival’s Ecosystem Develops,2022-12-22T17:55:59Z,"ETH,ADA",https://cryptopanic.com/news/17217415/Cardano-Stablecoin-Project-Set-To-Debut-in-January-As-the-Ethereum-Rivals-Ecosystem-Develops,"<p>A decentralized finance (DeFi) stablecoin project is gearing up for its debut on the Cardano (ADA) blockchain early next year. In a new interview with Learn Cardano Podcast host Peter Bui, head of COTI (COTI) Shahaf Bar-Geffen lays out what’s ahead for the Djed stablecoin project starting in January. “We kind of like lay the […]</p>
"
Anji Twitter,"Trade Polygon (@0xPolygon) tokens on AnjiSwap, a decentralized swap with multi-chain capabilities. 

Utilising 5 li…",2022-12-22T17:23:09Z,"ANJI,MATIC",https://cryptopanic.com/news/17218957/Trade-Polygon-0xPolygon-tokens-on-AnjiSwap-a-decentralized-swap-with-multi-chain-capabilities-Utilising-5-li,
The Open Network Twitter,"RT @arctic_wallet: GET $TON AS A XMAS PRESENT 

To take part in GIVEAWAY :
• Follow @arctic_wallet &amp; @ton_blockchain
• ️, RT and comment…",2022-12-22T17:08:43Z,TON,https://cryptopanic.com/news/17223721/RT-arctic_wallet-GET-TON-AS-A-XMAS-PRESENT-To-take-part-in-GIVEAWAY-Follow-arctic_wallet-amp-ton_blockchain-RT-and-comment,
Chiliz Twitter,"RT @ChilizX: 𝐃𝐚𝐲 𝟖 | Santa Tell Me 

Santa Claus is searching for Fan Tokens, but he is only able to remember some clues which refer to th…",2022-12-22T17:03:45Z,"CHZ,PFL,ARG,AM,SAUBER,VIT,SCCP,INTER,VCF,UFC,LEV,GALO,ROUSH,DZG,MENGO,EFC,LUFC,SAM,SPFC,DAVIS,NAP,SAUBER,RACING,AFC,MIBR,SACI,ATLAS,SAN,GFK,CPFC,ITA,VASCO,TIGRES,QUINS,SARRIES,TIGERS,PERSIB",https://cryptopanic.com/news/17219696/RT-ChilizX-Day-8-Santa-Tell-Me-Santa-Claus-is-searching-for-Fan-Tokens-but-he-is-only-able-to-remember-some-clues-which-refer-to-th,
NewsBTC,"Exchange Inflows, Outflows At A Stalemate As Bitcoin Refuses To Budge",2022-12-22T17:00:48Z,"BTC,ETH,USDT",https://cryptopanic.com/news/17217275/Exchange-Inflows-Outflows-At-A-Stalemate-As-Bitcoin-Refuses-To-Budge,"<p>Bitcoin is still struggling below $17,000 and centralized exchange inflows and inflows seem to be mirroring the trend of the digital asset. Over the last 24 hours, the net flows from exchanges have been seeing a near balance between inflows and outflows. Balancing Each Other Out The exchange net flows reported by Glassnode show barely any difference between the amounts flowing into and out of...</p></body></html>
"
Live Bitcoin News,Anthony Scaramucci on the Fall of FTX,2022-12-22T17:00:44Z,"BTC,FTT",https://cryptopanic.com/news/17217240/Anthony-Scaramucci-on-the-Fall-of-FTX,"<p>Anthony Scaramucci – the founder of Sky Bridge Capital and the former communications director for President Donald Trump – has given his thoughts on the FTX debacle and the fall of what was labeled one of the biggest and most prominent crypto exchanges in the space. Anthony Scaramucci Gives His Thoughts on FTX FTX took...</p>
"
CryptoSlate,Research: US leads weak Bitcoin and Ethereum accumulation into festive period,2022-12-22T17:00:33Z,"BTC,ETH",https://cryptopanic.com/news/17217272/Research-US-leads-weak-Bitcoin-and-Ethereum-accumulation-into-festive-period,"<p>Bitcoin accumulation has softened significantly but as 2022 draws to a close, the United States is buying more BTC than any other region, according to CrytoSlate’s analysis of Glassnode data. </p>
"
Paras Twitter,It’s here! Congratulations to ser @vinhdao286 for winning a special NFT from #MintYourParas. Send us your NEAR wall…,2022-12-22T16:45:19Z,"PARAS,NEAR",https://cryptopanic.com/news/17222569/Its-here-Congratulations-to-ser-vinhdao286-for-winning-a-special-NFT-from-MintYourParas-Send-us-your-NEAR-wall,
ZyCrypto,"Twitter Shows Support For Bitcoin and Ether, Adds Price Indexes To Search",2022-12-22T16:42:17Z,"BTC,ETH",https://cryptopanic.com/news/17217218/Twitter-Shows-Support-For-Bitcoin-and-Ether-Adds-Price-Indexes-To-Search,Virtual assets have recorded gains this year in terms of recognition from top companies showing signs of more adoption from the centralized and the corporate world. Twitter has rolled out a new feature to enable users to view top financial assets’ prices and related data compromising stocks and cryptocurrencies. The new $Cashtags improvement works with […]
CoinDesk,"Guggenheim's Scott Minerd, Fickle Bitcoin Forecaster, Dies After Heart Attack",2022-12-22T16:39:10Z,BTC,https://cryptopanic.com/news/17217216/Guggenheims-Scott-Minerd-Fickle-Bitcoin-Forecaster-Dies-After-Heart-Attack,"<p>Among Wall Street financiers, Minerd was known for his extreme predictions of the largest cryptocurrency's price, often with mixed success.</p>"
ZyCrypto,Crypto Miners Are Feeling The Pinch Of High Energy Prices And Slump In Crypto Prices,2022-12-22T16:33:53Z,BTC,https://cryptopanic.com/news/17217192/Crypto-Miners-Are-Feeling-The-Pinch-Of-High-Energy-Prices-And-Slump-In-Crypto-Prices,"The crypto mining profitability has been adversely impacted by the challenges facing the crypto industry in 2022. Crypto mining generally refers to the process by which cryptocurrencies generate new coins and verify new transactions onto the blockchain. The blockchain in turn, rewards the miners with new coins for maintaining and securing the blockchain. The reward […]"
AMBCrypto,Bitcoin’s SOPR at a three-year low means this for your investment,2022-12-22T16:30:27Z,BTC,https://cryptopanic.com/news/17217177/Bitcoins-SOPR-at-a-three-year-low-means-this-for-your-investment,"BTC’s SOPR fell to a three-year low. Coins remain idle on the BTC network, and whales have slowed accumulation.  The leading coin Bitcoin [BTC] is set to close the trading year within the $16,500 – $17,000 price range, its spent output profit ratio (SOPR) recently clinched a three-year low, CryptoQuant analyst Gaah found on 21 […]"
Bitcoin.com,"Biggest Movers: DOGE Rebounds on Thursday, LTC Nears 1-Week High",2022-12-22T16:30:21Z,"DOGE,LTC",https://cryptopanic.com/news/17217179/Biggest-Movers-DOGE-Rebounds-on-Thursday-LTC-Nears-1-Week-High,"Dogecoin rebounded from Wednesday’s decline, as the meme coin moved away from a key support level. Prices have been hovering close to a two-month low in recent days, with today’s surge bringing optimism to remaining bulls. Litecoin was also higher, as the token remained close to a one-week high. Dogecoin (DOGE)  Dogecoin (DOGE) was […]"
Feed - Cryptopotato.Com,Bitcoin Hard-Stuck Below $17K But Market Sentiment Healing (BTC Price Analysis),2022-12-22T16:17:48Z,BTC,https://cryptopanic.com/news/17217131/Bitcoin-Hard-Stuck-Below-17K-But-Market-Sentiment-Healing-BTC-Price-Analysis,"<p>Bitcoin is grappling with a crucial resistance level at roughly $17K, which also aligns with the 100-day moving average. A breakout from here will potentially initiate an uptrend in the short term. Technical Analysis By Shayan The Daily Chart The price has been trapped inside a descending wedge pattern for several months and is consolidating […]</p>"
Feed - Cryptopotato.Com,"XRP Plunges 11% Weekly, is $0.30 The Next Target for the Bears? (Ripple Price Analysis)",2022-12-22T16:06:08Z,XRP,https://cryptopanic.com/news/17217104/XRP-Plunges-11-Weekly-is-030-The-Next-Target-for-the-Bears-Ripple-Price-Analysis,"<p>Ripple has spent the week in a tight trading range, but there is no question that the bear market rages on. The price action seems relatively quiet following the large drop XRP experienced last week. Technical Analysis By Grizzly The Daily Chart On the daily chart, the price is close to the November low. The […]</p>"
U.Today,Polygon (MATIC) Beats Network Record Amid Launch of Last Testnet,2022-12-22T16:02:00Z,MATIC,https://cryptopanic.com/news/17217106/Polygon-MATIC-Beats-Network-Record-Amid-Launch-of-Last-Testnet,<p>Polygon (MATIC) reaches major milestone in network activity and announces launch of last zkEVM testnet</p>
MAXX Finance Twitter,RT @Decrypt_Den: Just to remind: #Polygon NFTs are available to be shared via Instagram feed. So if your Polygon wallet is connected to bot…,2022-12-22T16:00:03Z,"MAXX,MATIC",https://cryptopanic.com/news/17221794/RT-Decrypt_Den-Just-to-remind-Polygon-NFTs-are-available-to-be-shared-via-Instagram-feed-So-if-your-Polygon-wallet-is-connected-to-bot,
Binance Coin Twitter,"Dear aspiring Interns,
 
We're looking for a Social Media Specialist to work alongside myself, and others at…",2022-12-22T16:00:01Z,"BNB,ETHDOWN,ETHUP,BNB,BNB",https://cryptopanic.com/news/17219341/Dear-aspiring-Interns-Were-looking-for-a-Social-Media-Specialist-to-work-alongside-myself-and-others-at,
Chiliz Twitter,"𝟐 𝐃𝐚𝐲𝐬 '𝐭𝐢𝐥 𝐂𝐡𝐫𝐢𝐬𝐭𝐦𝐚𝐬 | Chiliz Christmas Countdown 

Share a Chiliz-themed picture of your Christmas preparations…",2022-12-22T16:00:01Z,"CHZ,PFL,ARG,AM,SAUBER,VIT,SCCP,INTER,VCF,UFC,LEV,GALO,ROUSH,DZG,MENGO,EFC,LUFC,SAM,SPFC,DAVIS,NAP,SAUBER,RACING,AFC,MIBR,SACI,ATLAS,SAN,GFK,CPFC,ITA,VASCO,TIGRES,QUINS,SARRIES,TIGERS,PERSIB",https://cryptopanic.com/news/17219697/2-Days-til-Christmas-Chiliz-Christmas-Countdown-Share-a-Chiliz-themed-picture-of-your-Christmas-preparations,
Cryptonews,"Today in Crypto: Prepare for 'Pretty Long Crypto Winter', North Korea Stole $1.2B in Crypto in 5 Years, Malicious Hackers Returned $32.7M in 2022",2022-12-22T16:00:00Z,BTC,https://cryptopanic.com/news/17217103/Today-in-Crypto-Prepare-for-Pretty-Long-Crypto-Winter-North-Korea-Stole-12B-in-Crypto-in-5-Years-Malicious-Hackers-Returned-327M-in-2022,"<p>Get your daily, bite-sized digest of cryptoasset and blockchain-related news – investigating the stories flying under the radar of today’s crypto news.__________...<br>
Read More: Today in Crypto: Prepare for 'Pretty Long Crypto Winter', North Korea Stole $1.2B in Crypto in 5 Years, Malicious Hackers Returned $32.7M in 2022</p>"
Feed - Cryptopotato.Com,Talking Ethereum 2.0 With ConsenSys PM Matt Nelson: When Can ETH Validators Unstake?,2022-12-22T15:58:40Z,ETH,https://cryptopanic.com/news/17217060/Talking-Ethereum-20-With-ConsenSys-PM-Matt-Nelson-When-Can-ETH-Validators-Unstake,"<p>When will Ethereum 2.0 stakers be able to withdraw? What's next in the ETH 2.0 pipeline, and when is sharding coming? Tune in to our latest episode with Matt Nelson.</p>"
Ooki Twitter," Ooki presents... 

Stake your $MATIC with @LidoFinance/@LidoOnPolygon on @0xPolygon and use $stMATIC as collater…",2022-12-22T15:55:17Z,"OOKI,MATIC",https://cryptopanic.com/news/17222395/Ooki-presents-Stake-your-MATIC-with-LidoFinanceLidoOnPolygon-on-0xPolygon-and-use-stMATIC-as-collater,
Equilibrium Twitter,"We're excited to announce the $DOT/$EQD trading pair to be launched on Equilibrium DEX!

Start trading on Equilibr…",2022-12-22T15:51:40Z,"EQ,DOT",https://cryptopanic.com/news/17220457/Were-excited-to-announce-the-DOTEQD-trading-pair-to-be-launched-on-Equilibrium-DEX-Start-trading-on-Equilibr,
Cryptonews,"Best Crypto to Buy Today 22 December – FGHT, LUNC, D2T, ETC, CCHG",2022-12-22T15:50:00Z,"BTC,ETH",https://cryptopanic.com/news/17217058/Best-Crypto-to-Buy-Today-22-December-FGHT-LUNC-D2T-ETC-CCHG,"<p>Cryptocurrency markets are coming under broad pressure on Thursday as US equity markets decline in wake of a string of strong US data releases that are likely to underpin confidence at the US Federal Reserve that the US economy can handle its policy of aggressive interest rate hikes. Bitcoin was last down about 1% in the last 24 hours, as per CoinMarketCap, while Ethereum was down a little...</p></body></html>
"
Klima DAO Twitter,"RT @0xPolygonDeFi: Weekly wrap-up #onPolygon by Polygon Analytics

 Weekly active wallets: 1.37 Mn (+13%) 
 #DeFi #dApps
@Uniswap V3 (35…",2022-12-22T15:49:00Z,"KLIMA,AKLIMA,MATIC",https://cryptopanic.com/news/17221474/RT-0xPolygonDeFi-Weekly-wrap-up-onPolygon-by-Polygon-Analytics-Weekly-active-wallets-137-Mn-13-DeFi-dApps-Uniswap-V3-35,
Finbold,Can Dogecoin hold post-Elon Musk Twitter CEO era? DOGE price analysis,2022-12-22T15:32:17Z,DOGE,https://cryptopanic.com/news/17217008/Can-Dogecoin-hold-post-Elon-Musk-Twitter-CEO-era-DOGE-price-analysis,"<p>Meme token Dogecoin (DOGE) has recently experienced an extended sell-off in line with the general crypto market. The correction was … Continued</p>
"
U.Today,Millions of XRP Moved to Bitstamp as XRP Becomes Most Popular Smart Contract,2022-12-22T15:32:00Z,XRP,https://cryptopanic.com/news/17217011/Millions-of-XRP-Moved-to-Bitstamp-as-XRP-Becomes-Most-Popular-Smart-Contract,<p>Anon wallet sent tens of millions of USD in XRP to Bitstamp</p>
NewsBTC,Terra Luna Classic Up 6% On Rumor That Coinbase Is Buying LUNC,2022-12-22T15:30:59Z,"BTC,SHIB,LUNC",https://cryptopanic.com/news/17217010/Terra-Luna-Classic-Up-6-On-Rumor-That-Coinbase-Is-Buying-LUNC,"<p>The collapse of Terra Luna and algorithmic stablecoin TerraUSD in May was one of the biggest setbacks for the broader crypto market this year. The previously thriving Terra ecosystem was completely wiped out in a matter of days, except for the Terra Luna token, which was resurrected as Terra Luna Classic (LUNC) by the community. Despite losing more than 99% of its value, the cryptocurrency...</p></body></html>
"
The Daily Hodl,"Algorithm Known for Outrunning Crypto Markets Allocates to Polygon, Uniswap, Chainlink and Three More Altcoins",2022-12-22T15:30:07Z,"BTC,ETH,USDC,MATIC,DOT,LTC,UNI,LINK,ATOM",https://cryptopanic.com/news/17216979/Algorithm-Known-for-Outrunning-Crypto-Markets-Allocates-to-Polygon-Uniswap-Chainlink-and-Three-More-Altcoins,"<p>A trading robot with a reputation for outperforming the digital asset markets is sharing its newest Bitcoin (BTC) and altcoin portfolio allocations amid the ongoing crypto winter. Every week, the Real Vision Bot conducts surveys to compile algorithmic portfolio assessments that generate a “hive mind” consensus. The bot’s latest data indicates crypto traders prefer Ethereum (ETH), with […]</p>
"
CoinTelegraph,Bitcoin dips below $16.7K as US GDP meets fresh BTC price 'death cross',2022-12-22T15:28:36Z,BTC,https://cryptopanic.com/news/17216964/Bitcoin-dips-below-167K-as-US-GDP-meets-fresh-BTC-price-death-cross,"<p>Bitcoin has never seen this particular “death cross” before, one analyst notes as BTC price weakness continues.</p>"
CoinTelegraph,5 cryptocurrencies to keep an eye on in 2023,2022-12-22T15:21:00Z,"BTC,ETH,MATIC,TON,QNT",https://cryptopanic.com/news/17216965/5-cryptocurrencies-to-keep-an-eye-on-in-2023,<p>Analysts expect the bear market to loosen its grip in 2023. Here are five cryptocurrencies to keep an eye on.</p>
CoinDesk,Europe’s Last Bitcoin Mining Refuge Is No Longer Viable,2022-12-22T15:18:24Z,BTC,https://cryptopanic.com/news/17216962/Europes-Last-Bitcoin-Mining-Refuge-Is-No-Longer-Viable,"<p>Miners moved to northern Norway and Sweden to avoid high energy costs. Now, power prices are surging there, too.</p>"
Protos.com,Tether transparency: A lesson in lying,2022-12-22T15:09:00Z,USDT,https://cryptopanic.com/news/17216915/Tether-transparency-A-lesson-in-lying,"<p>Tether has repeatedly promised complete transparency and to get itself audited. Neither of these things has happened but does anybody care?</p>
"
Live Bitcoin News,Tom Brady Named in New FTX-Based Lawsuit,2022-12-22T15:00:26Z,"BTC,FTT",https://cryptopanic.com/news/17216865/Tom-Brady-Named-in-New-FTX-Based-Lawsuit,"<p>A new lawsuit centering around failed exchange FTX has named legendary sports stars like Tom Brady and David Ortiz as potential defendants. Many of these individuals have long been associated with FTX and promoted what is now considered a fraudulent and twisted exchange. Tom Brady and Others Are Being Sued The lawsuit was filed in...</p>
"
